YYYY,MM,DD,HR,Temperature,Humidity,Precipitation,Pressure,Windspeed
2018,7,2,5,11.62,7.39,0,100.54,5.79
2018,7,2,6,12.51,7.39,0,100.6,5.97
2018,7,2,7,13.5,7.57,0,100.64,5.42
2018,7,2,8,14.46,7.75,0,100.67,4.83
2018,7,2,9,15.21,8,0,100.67,4.39
2018,7,2,10,15.8,8.18,0,100.67,4.01
2018,7,2,11,16.29,8.36,0,100.67,3.69
2018,7,2,12,16.67,8.42,0,100.68,3.44
2018,7,2,13,16.95,8.48,0,100.68,3.25
2018,7,2,14,17.03,8.48,0,100.68,3.15
2018,7,2,15,17.04,8.48,0,100.68,3.07
2018,7,2,16,16.89,8.48,0,100.66,3.02
2018,7,2,17,16.46,8.42,0,100.65,3.11
2018,7,2,18,15.55,8.3,0,100.65,3.34
2018,7,2,19,14.08,8.12,0,100.66,3.41
2018,7,2,20,12.23,8.06,0,100.69,2.49
2018,7,2,21,10.93,7.75,0.01,100.7,2.02
2018,7,2,22,10.58,7.57,0,100.7,1.68
2018,7,2,23,10.5,7.51,0,100.7,1.24
2018,7,3,0,10.65,7.45,0,100.69,0.81
2018,7,3,1,10.74,7.39,0,100.68,0.33
2018,7,3,2,10.71,7.32,0,100.66,0.17
2018,7,3,3,10.58,7.2,0,100.65,0.43
2018,7,3,4,10.83,7.2,0,100.63,0.53
2018,7,3,5,11.76,7.39,0,100.61,0.51
2018,7,3,6,12.83,7.51,0,100.6,0.33
2018,7,3,7,14.27,7.87,0,100.6,0.88
2018,7,3,8,15.68,8.18,0,100.57,1.71
2018,7,3,9,16.62,8.48,0,100.54,2.24
2018,7,3,10,17.4,8.73,0,100.52,2.53
2018,7,3,11,18.01,8.91,0,100.49,2.75
2018,7,3,12,18.45,9.03,0,100.48,2.88
2018,7,3,13,18.71,9.16,0,100.46,2.88
2018,7,3,14,18.76,9.16,0,100.43,2.82
2018,7,3,15,18.65,9.16,0,100.41,2.85
2018,7,3,16,18.3,9.03,0,100.38,2.95
2018,7,3,17,17.68,8.85,0,100.35,3.03
2018,7,3,18,16.76,8.67,0,100.33,3.01
2018,7,3,19,15.44,8.67,0,100.31,2.58
2018,7,3,20,13.58,8.54,0,100.3,2.06
2018,7,3,21,12.34,8,0,100.3,2.01
2018,7,3,22,11.97,7.75,0,100.29,1.72
2018,7,3,23,11.83,7.57,0,100.26,1.33
2018,7,4,0,11.88,7.57,0,100.24,0.96
2018,7,4,1,11.78,7.57,0,100.2,0.69
2018,7,4,2,11.62,7.51,0,100.16,0.52
2018,7,4,3,11.41,7.51,0,100.11,0.41
2018,7,4,4,11.76,7.75,0,100.07,0.32
2018,7,4,5,12.75,7.81,0,100.03,0.44
2018,7,4,6,14.15,8,0,100,0.79
2018,7,4,7,15.87,8.61,0,99.98,1.37
2018,7,4,8,17.14,9.16,0,99.94,1.82
2018,7,4,9,18.19,9.7,0,99.91,2.33
2018,7,4,10,19.14,10.07,0,99.87,2.82
2018,7,4,11,19.9,10.44,0.01,99.83,3.14
2018,7,4,12,20.38,10.68,0.02,99.79,3.28
2018,7,4,13,20.73,10.86,0.03,99.74,3.3
2018,7,4,14,20.92,11.05,0.02,99.68,3.24
2018,7,4,15,20.93,11.11,0.03,99.63,3.18
2018,7,4,16,20.72,11.17,0.03,99.59,3.01
2018,7,4,17,20.51,11.29,0.03,99.57,2.73
2018,7,4,18,20.09,11.47,0.01,99.55,2.36
2018,7,4,19,18.96,11.72,0,99.55,1.74
2018,7,4,20,17.02,11.05,0,99.55,1.8
2018,7,4,21,15.92,10.38,0,99.53,2.27
2018,7,4,22,15.3,10.01,0,99.53,2.83
2018,7,4,23,14.73,9.64,0,99.52,3.23
2018,7,5,0,14.19,9.22,0,99.53,3.48
2018,7,5,1,13.69,8.85,0,99.53,3.76
2018,7,5,2,13.3,8.67,0,99.55,4.1
2018,7,5,3,12.82,8.54,0,99.58,4.39
2018,7,5,4,12.91,8.42,0,99.61,4.59
2018,7,5,5,13.57,8.36,0,99.65,5.04
2018,7,5,6,14.51,8.3,0,99.71,5.37
2018,7,5,7,15.43,8.3,0,99.75,5.01
2018,7,5,8,16.18,8.18,0,99.8,4.4
2018,7,5,9,16.89,7.87,0,99.84,3.77
2018,7,5,10,17.71,7.57,0,99.89,2.89
2018,7,5,11,18.51,7.32,0,99.93,1.97
2018,7,5,12,19.13,7.2,0,99.94,1.27
2018,7,5,13,19.44,7.26,0,99.92,1.28
2018,7,5,14,19.42,7.39,0,99.91,1.95
2018,7,5,15,19.01,7.57,0,99.93,2.71
2018,7,5,16,18.19,7.69,0,99.96,3.48
2018,7,5,17,16.98,7.69,0,100.01,4.28
2018,7,5,18,15.37,7.75,0,100.06,4.97
2018,7,5,19,13.71,7.75,0,100.11,5.1
2018,7,5,20,12.44,7.69,0,100.15,4.74
2018,7,5,21,11.83,7.57,0,100.19,4.05
2018,7,5,22,11.59,7.51,0,100.21,3.34
2018,7,5,23,11.4,7.57,0.01,100.21,2.78
2018,7,6,0,11.3,7.63,0.01,100.21,2.41
2018,7,6,1,11.21,7.69,0,100.21,2.24
2018,7,6,2,11.18,7.75,0.01,100.19,2.06
2018,7,6,3,11.19,7.87,0.01,100.19,1.82
2018,7,6,4,11.47,8,0.01,100.19,1.6
2018,7,6,5,12.15,8.06,0.01,100.19,1.67
2018,7,6,6,12.97,8,0,100.21,1.6
2018,7,6,7,14.15,8,0,100.23,1.62
2018,7,6,8,15.31,8,0,100.24,1.69
2018,7,6,9,16.39,8,0,100.23,1.75
2018,7,6,10,17.39,7.87,0,100.23,2
2018,7,6,11,18.3,7.75,0,100.23,2.27
2018,7,6,12,19.05,7.63,0,100.24,2.49
2018,7,6,13,19.55,7.51,0,100.24,2.64
2018,7,6,14,19.83,7.45,0,100.23,2.7
2018,7,6,15,19.87,7.39,0,100.22,2.75
2018,7,6,16,19.62,7.45,0,100.24,2.9
2018,7,6,17,19.12,7.57,0,100.25,2.9
2018,7,6,18,18.27,7.93,0,100.28,2.58
2018,7,6,19,16.8,8.73,0,100.31,2.22
2018,7,6,20,14.72,8.06,0,100.35,2.29
2018,7,6,21,13.58,7.69,0,100.4,2.42
2018,7,6,22,12.93,7.69,0,100.42,2.53
2018,7,6,23,12.61,7.75,0,100.45,2.54
2018,7,7,0,12.3,7.69,0,100.47,2.5
2018,7,7,1,11.95,7.63,0,100.48,2.44
2018,7,7,2,11.65,7.57,0,100.49,2.39
2018,7,7,3,11.33,7.63,0,100.51,2.38
2018,7,7,4,11.76,7.87,0,100.54,2.2
2018,7,7,5,13.13,8.06,0,100.58,2.53
2018,7,7,6,14.41,8.06,0,100.62,2.28
2018,7,7,7,15.75,8.18,0,100.64,2.03
2018,7,7,8,17.03,8.42,0,100.66,1.86
2018,7,7,9,18.25,8.79,0,100.67,1.87
2018,7,7,10,19.33,9.09,0,100.68,2.09
2018,7,7,11,20.18,9.34,0,100.67,2.47
2018,7,7,12,20.85,9.52,0,100.65,2.78
2018,7,7,13,21.4,9.64,0,100.63,2.91
2018,7,7,14,21.4,9.64,0,100.61,2.91
2018,7,7,15,21.45,9.77,0,100.6,3.03
2018,7,7,16,21.3,9.95,0,100.58,3.14
2018,7,7,17,20.9,10.13,0,100.57,3.17
2018,7,7,18,20.09,10.5,0,100.57,3.09
2018,7,7,19,18.84,11.05,0,100.59,2.83
2018,7,7,20,17.05,10.56,0,100.62,3.06
2018,7,7,21,15.82,10.13,0,100.66,3.32
2018,7,7,22,15.22,9.95,0,100.67,3.4
2018,7,7,23,14.81,9.77,0,100.7,3.37
2018,7,8,0,14.47,9.58,0,100.7,3.25
2018,7,8,1,14.33,9.46,0,100.7,3.12
2018,7,8,2,14.15,9.4,0,100.7,3
2018,7,8,3,14.01,9.4,0,100.71,2.94
2018,7,8,4,14.63,9.58,0,100.73,3.12
2018,7,8,5,15.69,9.83,0,100.75,3.79
2018,7,8,6,16.85,10.07,0,100.78,4.02
2018,7,8,7,18.17,10.38,0.01,100.81,4.51
2018,7,8,8,19.32,10.56,0.02,100.83,4.93
2018,7,8,9,20.19,10.62,0.03,100.83,5.18
2018,7,8,10,20.76,10.62,0.03,100.81,5.33
2018,7,8,11,20.94,10.62,0.02,100.79,5.3
2018,7,8,12,21.26,10.74,0.02,100.79,5.31
2018,7,8,13,21.46,10.8,0.02,100.8,5.26
2018,7,8,14,21.54,10.93,0.02,100.82,5.14
2018,7,8,15,21.41,10.99,0.04,100.83,4.83
2018,7,8,16,21.05,11.05,0.05,100.85,4.22
2018,7,8,17,20.54,11.11,0.05,100.87,3.45
2018,7,8,18,19.77,11.17,0.05,100.89,2.6
2018,7,8,19,18.45,11.17,0.07,100.94,1.8
2018,7,8,20,16.53,10.62,0.06,100.99,1.73
2018,7,8,21,15.3,10.01,0.09,101.03,2.08
2018,7,8,22,14.51,9.64,0.12,101.06,2.27
2018,7,8,23,13.81,9.34,0.12,101.09,2.37
2018,7,9,0,13.26,9.03,0.12,101.1,2.5
2018,7,9,1,12.85,8.79,0.12,101.11,2.39
2018,7,9,2,12.65,8.61,0.11,101.12,2.26
2018,7,9,3,12.45,8.48,0.08,101.13,1.89
2018,7,9,4,12.52,8.36,0.07,101.14,1.83
2018,7,9,5,12.65,8.24,0.07,101.15,1.62
2018,7,9,6,12.83,8.18,0.06,101.16,1.38
2018,7,9,7,13.15,8.12,0.05,101.16,1.27
2018,7,9,8,13.58,8.12,0.05,101.16,1.33
2018,7,9,9,14.2,8.12,0.04,101.15,1.32
2018,7,9,10,15.19,8.18,0.03,101.13,1.25
2018,7,9,11,16.26,8.24,0.02,101.09,1.22
2018,7,9,12,17.25,8.36,0.01,101.06,1.18
2018,7,9,13,18.33,8.48,0,101.02,1.24
2018,7,9,14,18.84,8.54,0,100.97,1.38
2018,7,9,15,19.11,8.61,0,100.94,1.57
2018,7,9,16,19.04,8.61,0,100.9,1.86
2018,7,9,17,18.5,8.61,0,100.9,2.21
2018,7,9,18,17.55,8.67,0,100.91,2.5
2018,7,9,19,16.09,8.85,0,100.93,2.44
2018,7,9,20,14.23,8.67,0,100.97,2.45
2018,7,9,21,13.16,8.36,0,101.01,2.43
2018,7,9,22,12.7,8.3,0,101.03,2.14
2018,7,9,23,12.38,8.18,0,101.04,1.86
2018,7,10,0,12.14,8.12,0.01,101.04,1.62
2018,7,10,1,12.03,8,0.01,101.02,1.29
2018,7,10,2,12.11,7.93,0.03,101.01,0.86
2018,7,10,3,12.23,7.93,0.05,100.99,0.47
2018,7,10,4,12.52,8.06,0.05,100.98,0.24
2018,7,10,5,13.08,7.93,0.04,100.97,0.38
2018,7,10,6,13.87,8.06,0.03,100.95,0.71
2018,7,10,7,14.85,8.24,0.03,100.95,0.96
2018,7,10,8,15.65,8.42,0.03,100.94,1
2018,7,10,9,16.21,8.61,0.02,100.92,1.04
2018,7,10,10,16.61,8.73,0.02,100.9,1.1
2018,7,10,11,16.98,8.85,0.03,100.87,1.22
2018,7,10,12,17.29,8.97,0.04,100.85,1.35
2018,7,10,13,17.36,9.03,0.04,100.83,1.46
2018,7,10,14,17.35,9.16,0.04,100.8,1.63
2018,7,10,15,17.27,9.22,0.04,100.77,1.81
2018,7,10,16,17.04,9.22,0.05,100.75,2
2018,7,10,17,16.58,9.22,0.04,100.74,2.22
2018,7,10,18,15.93,9.22,0.05,100.74,2.44
2018,7,10,19,15.1,9.16,0.05,100.75,2.63
2018,7,10,20,14.11,8.97,0.05,100.77,2.45
2018,7,10,21,13.44,8.79,0.06,100.77,2.25
2018,7,10,22,13.08,8.67,0.07,100.77,1.96
2018,7,10,23,12.83,8.54,0.07,100.76,1.7
2018,7,11,0,12.6,8.42,0.07,100.73,1.51
2018,7,11,1,12.49,8.36,0.07,100.71,1.33
2018,7,11,2,12.42,8.3,0.08,100.69,1.19
2018,7,11,3,12.38,8.3,0.07,100.67,1.07
2018,7,11,4,12.54,8.42,0.07,100.67,1
2018,7,11,5,12.91,8.36,0.06,100.67,1.02
2018,7,11,6,13.36,8.36,0.06,100.68,1.1
2018,7,11,7,13.88,8.54,0.06,100.68,1.17
2018,7,11,8,14.51,8.73,0.07,100.68,1.01
2018,7,11,9,15.26,8.97,0.06,100.68,0.78
2018,7,11,10,16.15,9.03,0.05,100.66,0.64
2018,7,11,11,17.13,9.16,0.04,100.63,0.63
2018,7,11,12,17.77,9.22,0.05,100.6,0.76
2018,7,11,13,18.08,9.28,0.06,100.58,0.9
2018,7,11,14,18.06,9.28,0.05,100.55,1.1
2018,7,11,15,17.73,9.28,0.04,100.53,1.41
2018,7,11,16,17.16,9.4,0.04,100.52,1.78
2018,7,11,17,16.49,9.52,0.04,100.52,2.07
2018,7,11,18,15.73,9.46,0.03,100.54,2.3
2018,7,11,19,14.95,9.4,0.04,100.56,2.27
2018,7,11,20,14.11,9.28,0.04,100.59,2.04
2018,7,11,21,13.48,9.09,0.06,100.63,1.91
2018,7,11,22,13.07,8.97,0.06,100.63,1.81
2018,7,11,23,12.73,8.79,0.06,100.63,1.72
2018,7,12,0,12.52,8.73,0.07,100.62,1.62
2018,7,12,1,12.36,8.67,0.07,100.62,1.57
2018,7,12,2,12.19,8.54,0.07,100.61,1.6
2018,7,12,3,12.05,8.48,0.07,100.6,1.67
2018,7,12,4,12.39,8.61,0.06,100.6,1.63
2018,7,12,5,13.19,8.67,0.06,100.62,2.01
2018,7,12,6,13.66,8.54,0.06,100.62,2.27
2018,7,12,7,14.21,8.54,0.05,100.62,2.24
2018,7,12,8,14.98,8.61,0.03,100.62,2.04
2018,7,12,9,15.86,8.73,0.02,100.6,1.72
2018,7,12,10,16.78,8.79,0.01,100.6,1.42
2018,7,12,11,17.57,8.79,0.02,100.59,1.17
2018,7,12,12,17.95,8.85,0.03,100.57,1.06
2018,7,12,13,17.9,8.85,0.04,100.56,1.15
2018,7,12,14,17.77,8.91,0.05,100.54,1.49
2018,7,12,15,17.51,9.03,0.05,100.52,1.96
2018,7,12,16,17.22,9.16,0.04,100.52,2.34
2018,7,12,17,16.65,9.22,0.04,100.53,2.72
2018,7,12,18,15.85,9.22,0.04,100.54,3.03
2018,7,12,19,14.87,9.09,0.05,100.56,3.38
2018,7,12,20,13.76,8.97,0.07,100.58,3.32
2018,7,12,21,13.08,8.79,0.08,100.6,3.16
2018,7,12,22,12.76,8.67,0.09,100.6,2.86
2018,7,12,23,12.53,8.54,0.08,100.59,2.56
2018,7,13,0,12.34,8.48,0.06,100.6,2.33
2018,7,13,1,12.16,8.36,0.05,100.59,2.07
2018,7,13,2,11.96,8.3,0.04,100.57,1.88
2018,7,13,3,11.83,8.18,0.05,100.56,1.79
2018,7,13,4,12.17,8.36,0.05,100.54,1.71
2018,7,13,5,12.89,8.54,0.05,100.53,2.09
2018,7,13,6,13.46,8.67,0.06,100.52,2.27
2018,7,13,7,14.14,8.85,0.07,100.52,2.51
2018,7,13,8,14.83,9.09,0.08,100.51,2.75
2018,7,13,9,15.54,9.28,0.12,100.5,2.9
2018,7,13,10,16.37,9.58,0.15,100.47,3
2018,7,13,11,17.17,9.83,0.17,100.45,3.02
2018,7,13,12,17.76,9.95,0.16,100.43,2.96
2018,7,13,13,18.21,10.01,0.13,100.39,2.82
2018,7,13,14,18.37,10.01,0.1,100.36,2.68
2018,7,13,15,18.3,10.07,0.1,100.31,2.69
2018,7,13,16,18.33,10.13,0.05,100.27,2.81
2018,7,13,17,18.23,10.25,0.05,100.25,2.85
2018,7,13,18,17.8,10.5,0.04,100.23,2.7
2018,7,13,19,16.92,10.74,0.05,100.23,2.17
2018,7,13,20,15.34,10.25,0.03,100.22,1.98
2018,7,13,21,14.48,9.95,0.02,100.21,2
2018,7,13,22,14.05,9.83,0.04,100.2,2.02
2018,7,13,23,13.51,9.64,0.01,100.18,2.2
2018,7,14,0,13.07,9.4,0,100.15,2.44
2018,7,14,1,12.73,9.16,0,100.12,2.65
2018,7,14,2,12.46,8.85,0,100.09,2.85
2018,7,14,3,12.33,8.61,0,100.08,2.95
2018,7,14,4,12.63,8.54,0,100.07,2.88
2018,7,14,5,13.76,8.79,0,100.05,3.38
2018,7,14,6,14.76,8.91,0,100.04,3.87
2018,7,14,7,16.26,9.03,0,100.03,4.86
2018,7,14,8,17.56,9.22,0,100.01,5.5
2018,7,14,9,18.61,9.4,0,99.98,5.89
2018,7,14,10,19.43,9.58,0,99.95,6.1
2018,7,14,11,20.07,9.7,0,99.92,6.26
2018,7,14,12,20.52,9.77,0,99.89,6.41
2018,7,14,13,20.67,9.83,0,99.86,6.57
2018,7,14,14,20.48,9.89,0,99.83,6.54
2018,7,14,15,20.2,9.89,0,99.79,6.32
2018,7,14,16,19.84,9.95,0.01,99.76,6.07
2018,7,14,17,19.33,10.07,0.02,99.75,5.69
2018,7,14,18,18.67,10.25,0.03,99.74,4.96
2018,7,14,19,17.79,10.44,0.06,99.74,4.08
2018,7,14,20,16.65,10.38,0.06,99.74,3.21
2018,7,14,21,16.01,10.25,0.06,99.74,3.18
2018,7,14,22,15.69,10.19,0.05,99.73,3.48
2018,7,14,23,15.36,10.07,0.04,99.72,3.69
2018,7,15,0,14.95,9.89,0.03,99.69,3.74
2018,7,15,1,14.52,9.77,0.03,99.67,3.68
2018,7,15,2,14.11,9.64,0.03,99.63,3.5
2018,7,15,3,13.86,9.58,0.05,99.61,3.39
2018,7,15,4,14.24,9.64,0.1,99.59,3.77
2018,7,15,5,15.03,9.89,0.15,99.59,4.15
2018,7,15,6,15.97,10.19,0.14,99.6,4.16
2018,7,15,7,16.77,10.62,0.12,99.59,4.21
2018,7,15,8,17.66,11.05,0.09,99.59,4.57
2018,7,15,9,18.48,11.35,0.09,99.59,4.88
2018,7,15,10,19.1,11.41,0.13,99.58,5.06
2018,7,15,11,19.44,11.41,0.22,99.57,5.13
2018,7,15,12,19.47,11.35,0.26,99.56,5.16
2018,7,15,13,19.37,11.35,0.26,99.55,5.16
2018,7,15,14,19.3,11.23,0.2,99.53,5.14
2018,7,15,15,19.21,11.11,0.16,99.52,5.05
2018,7,15,16,19.07,10.93,0.13,99.5,4.86
2018,7,15,17,18.69,10.74,0.11,99.48,4.55
2018,7,15,18,18.07,10.74,0.09,99.46,3.94
2018,7,15,19,17.19,10.8,0.09,99.47,3.06
2018,7,15,20,16.26,10.68,0.09,99.47,2.62
2018,7,15,21,15.83,10.56,0.1,99.46,2.7
2018,7,15,22,15.57,10.5,0.12,99.44,2.82
2018,7,15,23,15.33,10.44,0.13,99.4,3.03
2018,7,16,0,15.15,10.38,0.11,99.36,3.28
2018,7,16,1,14.91,10.31,0.1,99.33,3.3
2018,7,16,2,14.78,10.25,0.09,99.31,3.14
2018,7,16,3,14.62,10.19,0.11,99.29,3.02
2018,7,16,4,14.76,10.25,0.13,99.28,3.04
2018,7,16,5,15.14,10.38,0.11,99.29,3.18
2018,7,16,6,15.53,10.44,0.08,99.32,3.17
2018,7,16,7,16.01,10.38,0.05,99.34,3.4
2018,7,16,8,16.61,10.25,0.02,99.37,3.76
2018,7,16,9,17.24,9.89,0.01,99.39,4.07
2018,7,16,10,17.96,9.52,0.01,99.41,4.26
2018,7,16,11,18.36,9.09,0,99.42,4.42
2018,7,16,12,18.46,8.73,0,99.42,4.56
2018,7,16,13,18.54,8.54,0,99.42,4.67
2018,7,16,14,18.52,8.42,0,99.41,4.71
2018,7,16,15,18.19,8.24,0,99.39,4.61
2018,7,16,16,17.82,8.18,0,99.39,4.39
2018,7,16,17,17.45,8.12,0,99.4,4.11
2018,7,16,18,16.88,8.3,0,99.41,3.43
2018,7,16,19,15.68,8.85,0,99.45,2.33
2018,7,16,20,13.7,8.42,0,99.48,2.3
2018,7,16,21,12.87,8,0,99.5,2.34
2018,7,16,22,12.4,7.69,0,99.51,2.36
2018,7,16,23,11.96,7.51,0,99.5,2.33
2018,7,17,0,11.55,7.32,0,99.49,2.33
2018,7,17,1,11.08,7.26,0,99.47,2.43
2018,7,17,2,10.77,7.26,0,99.46,2.6
2018,7,17,3,10.39,7.26,0,99.45,2.74
2018,7,17,4,10.82,7.45,0,99.44,2.65
2018,7,17,5,12.54,7.81,0,99.44,3.03
2018,7,17,6,13.79,7.81,0.01,99.46,3.16
2018,7,17,7,15.15,7.81,0.02,99.47,2.93
2018,7,17,8,16.2,8.06,0.09,99.46,2.5
2018,7,17,9,16.76,8.18,0.1,99.46,2.48
2018,7,17,10,17.22,8.24,0.11,99.46,2.72
2018,7,17,11,17.42,8.24,0.15,99.47,3.07
2018,7,17,12,17.55,8.3,0.24,99.47,3.53
2018,7,17,13,17.45,8.24,0.2,99.47,3.93
2018,7,17,14,17.53,8.18,0.16,99.48,4.31
2018,7,17,15,17.39,8.18,0.11,99.47,4.59
2018,7,17,16,17.05,8.06,0.05,99.49,4.67
2018,7,17,17,16.62,8,0.02,99.51,4.62
2018,7,17,18,15.99,8.06,0.01,99.55,4.24
2018,7,17,19,15,8.24,0.01,99.6,3.41
2018,7,17,20,13.43,8.12,0,99.67,3.06
2018,7,17,21,12.35,7.87,0,99.71,3.09
2018,7,17,22,11.52,7.69,0,99.75,3
2018,7,17,23,10.89,7.51,0,99.75,2.92
2018,7,18,0,10.34,7.45,0,99.77,2.81
2018,7,18,1,9.9,7.32,0,99.77,2.72
2018,7,18,2,9.57,7.26,0,99.77,2.6
2018,7,18,3,9.36,7.14,0,99.79,2.44
2018,7,18,4,9.8,7.14,0,99.83,2.14
2018,7,18,5,11.24,7.32,0,99.87,2.07
2018,7,18,6,12.51,7.26,0.01,99.9,1.86
2018,7,18,7,13.78,7.32,0.01,99.94,1.76
2018,7,18,8,14.72,7.57,0.01,99.96,1.85
2018,7,18,9,15.44,7.87,0.04,99.96,2.11
2018,7,18,10,16,8.3,0.12,99.98,2.36
2018,7,18,11,16.65,8.61,0.14,99.99,2.59
2018,7,18,12,17.19,8.67,0.17,100.01,2.61
2018,7,18,13,17.26,8.73,0.13,100.01,2.46
2018,7,18,14,17.19,8.85,0.13,100.03,2.24
2018,7,18,15,16.94,8.97,0.09,100.03,2.18
2018,7,18,16,16.68,9.09,0.06,100.04,2.13
2018,7,18,17,16.38,9.22,0.05,100.05,2.11
2018,7,18,18,15.95,9.34,0.05,100.07,2.02
2018,7,18,19,15.29,9.52,0.04,100.1,1.85
2018,7,18,20,14.58,9.22,0.01,100.14,1.81
2018,7,18,21,13.94,9.09,0.01,100.17,1.95
2018,7,18,22,13.28,9.03,0,100.17,2.15
2018,7,18,23,12.78,9.09,0,100.16,2.23
2018,7,19,0,12.46,9.09,0.01,100.15,2.16
2018,7,19,1,12.44,9.09,0.01,100.14,1.91
2018,7,19,2,12.59,9.16,0.01,100.13,1.64
2018,7,19,3,12.73,9.16,0.03,100.12,1.42
2018,7,19,4,13.01,9.16,0.06,100.1,1.17
2018,7,19,5,14.03,9.52,0.01,100.09,0.86
2018,7,19,6,15.01,9.58,0.01,100.07,0.69
2018,7,19,7,16.4,9.34,0,100.07,0.59
2018,7,19,8,17.44,9.16,0.05,100.04,1.33
2018,7,19,9,18.23,9.03,0.02,100.03,1.96
2018,7,19,10,18.88,8.85,0.01,100.02,2.59
2018,7,19,11,19.3,8.67,0.01,100.01,2.97
2018,7,19,12,19.49,8.61,0.01,99.99,3.2
2018,7,19,13,19.55,8.54,0.01,99.96,3.41
2018,7,19,14,19.42,8.42,0,99.94,3.72
2018,7,19,15,19.12,8.36,0,99.91,4.13
2018,7,19,16,18.57,8.24,0,99.87,4.41
2018,7,19,17,17.75,8.3,0,99.85,4.43
2018,7,19,18,16.81,8.48,0,99.84,4.32
2018,7,19,19,15.69,8.48,0,99.84,3.98
2018,7,19,20,13.99,8.36,0,99.83,3.42
2018,7,19,21,12.93,8.18,0,99.81,3.22
2018,7,19,22,12.32,8,0,99.79,2.91
2018,7,19,23,11.9,7.81,0.01,99.76,2.71
2018,7,20,0,11.67,7.75,0.03,99.71,2.68
2018,7,20,1,11.62,7.81,0.18,99.67,2.82
2018,7,20,2,11.68,8,0.49,99.63,3.16
2018,7,20,3,11.98,8.24,1.03,99.6,3.29
2018,7,20,4,12.14,8.42,1.55,99.56,3.44
2018,7,20,5,12.48,8.67,1.66,99.54,3.68
2018,7,20,6,12.92,8.91,1.31,99.52,3.74
2018,7,20,7,13.58,9.09,0.94,99.51,4.32
2018,7,20,8,14.27,9.28,0.69,99.49,4.71
2018,7,20,9,14.91,9.4,0.58,99.48,4.75
2018,7,20,10,15.55,9.58,0.39,99.45,4.53
2018,7,20,11,16.16,9.77,0.26,99.43,4.06
2018,7,20,12,16.75,9.89,0.23,99.41,3.55
2018,7,20,13,17.3,10.07,0.24,99.39,3.15
2018,7,20,14,17.71,10.19,0.24,99.38,2.78
2018,7,20,15,17.99,10.31,0.17,99.36,2.56
2018,7,20,16,18.29,10.44,0.12,99.35,2.41
2018,7,20,17,18.26,10.44,0.11,99.35,2.25
2018,7,20,18,17.76,10.68,0.06,99.37,1.98
2018,7,20,19,16.83,10.86,0.03,99.39,1.76
2018,7,20,20,15.87,10.44,0.02,99.44,1.81
2018,7,20,21,15.59,10.25,0.02,99.47,1.7
2018,7,20,22,15.25,10.19,0.02,99.47,1.56
2018,7,20,23,14.63,10.01,0.01,99.47,1.32
2018,7,21,0,14.52,9.95,0.01,99.47,1.12
2018,7,21,1,14.3,9.89,0.01,99.45,1.01
2018,7,21,2,14.05,9.83,0.02,99.45,1.13
2018,7,21,3,13.65,9.7,0.05,99.47,1.37
2018,7,21,4,13.77,9.7,0.05,99.49,1.38
2018,7,21,5,14.58,9.89,0.07,99.51,1.6
2018,7,21,6,15.07,10.01,0.08,99.54,1.52
2018,7,21,7,15.87,10.25,0.08,99.56,1.13
2018,7,21,8,16.84,10.5,0.09,99.58,1.16
2018,7,21,9,17.73,10.68,0.09,99.57,1.61
2018,7,21,10,18.69,10.8,0.08,99.56,2.09
2018,7,21,11,19.55,10.8,0.05,99.53,2.57
2018,7,21,12,20.33,10.8,0.03,99.5,2.97
2018,7,21,13,20.94,10.68,0.01,99.46,3.28
2018,7,21,14,21.17,10.56,0,99.43,3.61
2018,7,21,15,20.92,10.38,0.02,99.4,4.01
2018,7,21,16,20.37,10.31,0.05,99.39,4.49
2018,7,21,17,19.19,10.13,0.09,99.41,4.89
2018,7,21,18,17.58,10.13,0.07,99.43,4.92
2018,7,21,19,16.15,9.89,0.05,99.46,4.94
2018,7,21,20,14.95,9.58,0.04,99.48,4.84
2018,7,21,21,14.12,9.34,0.02,99.49,4.73
2018,7,21,22,13.69,9.16,0.01,99.48,4.64
2018,7,21,23,13.51,9.03,0.01,99.46,4.7
2018,7,22,0,13.4,8.97,0,99.43,4.43
2018,7,22,1,13.44,9.03,0.01,99.39,4.38
2018,7,22,2,13.5,9.16,0,99.38,4.33
2018,7,22,3,13.48,9.22,0,99.38,4.26
2018,7,22,4,13.74,9.34,0,99.4,4.44
2018,7,22,5,14.69,9.64,0,99.41,4.87
2018,7,22,6,16.08,10.13,0,99.42,5.29
2018,7,22,7,17.62,10.68,0.01,99.43,5.84
2018,7,22,8,19.07,11.17,0.01,99.44,6.2
2018,7,22,9,20.11,11.47,0.01,99.44,6.44
2018,7,22,10,20.82,11.66,0.01,99.45,6.58
2018,7,22,11,21.27,11.84,0.01,99.46,6.62
2018,7,22,12,21.74,11.96,0.01,99.47,6.71
2018,7,22,13,21.86,12.02,0.01,99.48,6.76
2018,7,22,14,21.66,11.96,0.01,99.49,6.78
2018,7,22,15,21.43,11.84,0.01,99.49,6.68
2018,7,22,16,21.19,11.72,0.01,99.49,6.52
2018,7,22,17,20.62,11.54,0.01,99.49,6.26
2018,7,22,18,19.77,11.54,0,99.5,5.63
2018,7,22,19,18.67,11.54,0,99.51,4.55
2018,7,22,20,17.55,11.54,0,99.54,3.91
2018,7,22,21,16.71,11.41,0.01,99.55,3.62
