behav,b_id,spot,timestamp,temp,humid,prep,pres,w_sp,dept
4.0,50914,1,1529313420,12.69,6.35,0.0,99.3,8.39,3
4.0,50908,1,1529313780,12.69,6.35,0.0,99.3,8.39,9
3.0,50264,1,1529313960,12.69,6.35,0.0,99.3,8.39,7
4.0,51087,2,1529313960,12.69,6.35,0.0,99.3,8.39,0
3.0,50238,1,1529313960,12.69,6.35,0.0,99.3,8.39,2
3.0,50238,2,1529314020,12.69,6.35,0.0,99.3,8.39,2
4.0,51549,2,1529314260,12.69,6.35,0.0,99.3,8.39,3
4.0,50240,1,1529314680,12.69,6.35,0.0,99.3,8.39,9
4.0,51548,2,1529315340,12.69,6.35,0.0,99.3,8.39,3
3.0,51198,1,1529315460,12.69,6.35,0.0,99.3,8.39,5
3.0,50676,2,1529315520,12.69,6.35,0.0,99.3,8.39,4
4.0,50238,1,1529315640,12.69,6.35,0.0,99.3,8.39,2
3.0,50676,1,1529315940,12.69,6.35,0.0,99.3,8.39,4
4.0,51547,2,1529316000,13.38,6.41,0.0,99.29,8.67,3
4.0,50909,1,1529316120,13.38,6.41,0.0,99.29,8.67,3
3.0,50911,2,1529316180,13.38,6.41,0.0,99.29,8.67,0
4.0,51550,2,1529316240,13.38,6.41,0.0,99.29,8.67,3
4.0,51356,1,1529316300,13.38,6.41,0.0,99.29,8.67,9
3.0,50675,2,1529316780,13.38,6.41,0.0,99.29,8.67,4
4.0,50911,2,1529317620,13.38,6.41,0.0,99.29,8.67,0
4.0,51549,2,1529317620,13.38,6.41,0.0,99.29,8.67,3
4.0,50264,2,1529317680,13.38,6.41,0.0,99.29,8.67,7
4.0,50238,2,1529318100,13.38,6.41,0.0,99.29,8.67,2
3.0,51548,2,1529318340,13.38,6.41,0.0,99.29,8.67,3
4.0,51356,2,1529318520,13.38,6.41,0.0,99.29,8.67,9
4.0,51547,2,1529318940,13.38,6.41,0.0,99.29,8.67,3
4.0,51203,2,1529319600,13.94,6.47,0.0,99.3,9.16,5
4.0,51547,2,1529320680,13.94,6.47,0.0,99.3,9.16,3
4.0,50269,2,1529321460,13.94,6.47,0.0,99.3,9.16,6
4.0,51548,2,1529321580,13.94,6.47,0.0,99.3,9.16,3
4.0,51198,2,1529321580,13.94,6.47,0.0,99.3,9.16,5
4.0,51199,1,1529321940,13.94,6.47,0.0,99.3,9.16,5
3.0,50269,1,1529321940,13.94,6.47,0.0,99.3,9.16,6
3.0,51549,1,1529322540,13.94,6.47,0.0,99.3,9.16,3
4.0,51548,2,1529322540,13.94,6.47,0.0,99.3,9.16,3
3.0,50263,1,1529322840,13.94,6.47,0.0,99.3,9.16,7
3.0,51549,1,1529322900,13.94,6.47,0.0,99.3,9.16,3
4.0,51086,2,1529323020,13.94,6.47,0.0,99.3,9.16,9
4.0,51547,2,1529323200,14.22,6.47,0.0,99.3,9.69,3
3.0,50261,1,1529323680,14.22,6.47,0.0,99.3,9.69,8
4.0,51549,2,1529323920,14.22,6.47,0.0,99.3,9.69,3
4.0,50269,1,1529323980,14.22,6.47,0.0,99.3,9.69,6
3.0,51550,3,1529324340,14.22,6.47,0.0,99.3,9.69,3
3.0,50264,1,1529324340,14.22,6.47,0.0,99.3,9.69,7
3.0,51550,1,1529324460,14.22,6.47,0.0,99.3,9.69,3
4.0,50841,1,1529324880,14.22,6.47,0.0,99.3,9.69,2
4.0,51550,2,1529325000,14.22,6.47,0.0,99.3,9.69,3
4.0,51548,2,1529325600,14.22,6.47,0.0,99.3,9.69,3
3.0,50909,1,1529326020,14.22,6.47,0.0,99.3,9.69,3
4.0,50349,2,1529326200,14.22,6.47,0.0,99.3,9.69,4
4.0,51549,2,1529326380,14.22,6.47,0.0,99.3,9.69,3
3.0,50692,2,1529326680,14.22,6.47,0.0,99.3,9.69,1
3.0,50911,2,1529326800,13.82,6.41,0.01,99.27,9.89,0
4.0,50911,1,1529326860,13.82,6.41,0.01,99.27,9.89,0
4.0,51200,1,1529327040,13.82,6.41,0.01,99.27,9.89,5
3.0,51547,2,1529327040,13.82,6.41,0.01,99.27,9.89,3
3.0,50236,2,1529327220,13.82,6.41,0.01,99.27,9.89,2
4.0,50267,2,1529327460,13.82,6.41,0.01,99.27,9.89,0
3.0,50262,2,1529327460,13.82,6.41,0.01,99.27,9.89,8
4.0,50349,2,1529327520,13.82,6.41,0.01,99.27,9.89,4
4.0,50315,2,1529327640,13.82,6.41,0.01,99.27,9.89,4
4.0,51548,2,1529327940,13.82,6.41,0.01,99.27,9.89,3
4.0,51550,2,1529328000,13.82,6.41,0.01,99.27,9.89,3
3.0,50692,2,1529328120,13.82,6.41,0.01,99.27,9.89,1
3.0,50262,1,1529328240,13.82,6.41,0.01,99.27,9.89,8
4.0,50269,2,1529328240,13.82,6.41,0.01,99.27,9.89,6
4.0,51549,2,1529328420,13.82,6.41,0.01,99.27,9.89,3
4.0,50263,2,1529328660,13.82,6.41,0.01,99.27,9.89,7
4.0,51548,2,1529329140,13.82,6.41,0.01,99.27,9.89,3
4.0,51547,2,1529329260,13.82,6.41,0.01,99.27,9.89,3
4.0,50911,2,1529329440,13.82,6.41,0.01,99.27,9.89,0
4.0,51550,2,1529330100,13.82,6.41,0.01,99.27,9.89,3
4.0,51549,2,1529330280,13.82,6.41,0.01,99.27,9.89,3
4.0,51548,2,1529330580,13.63,6.53,0.02,99.24,10.06,3
4.0,50263,1,1529330880,13.63,6.53,0.02,99.24,10.06,7
4.0,50339,2,1529330940,13.63,6.53,0.02,99.24,10.06,2
4.0,51547,2,1529331360,13.63,6.53,0.02,99.24,10.06,3
4.0,50349,1,1529331420,13.63,6.53,0.02,99.24,10.06,4
4.0,51199,2,1529331480,13.63,6.53,0.02,99.24,10.06,5
4.0,50912,1,1529331540,13.63,6.53,0.02,99.24,10.06,3
4.0,51550,2,1529331600,13.63,6.53,0.02,99.24,10.06,3
4.0,51198,2,1529331660,13.63,6.53,0.02,99.24,10.06,5
4.0,50230,2,1529331840,13.63,6.53,0.02,99.24,10.06,8
4.0,51549,2,1529332380,13.63,6.53,0.02,99.24,10.06,3
4.0,50910,2,1529332440,13.63,6.53,0.02,99.24,10.06,5
4.0,51548,2,1529332560,13.63,6.53,0.02,99.24,10.06,3
3.0,51200,2,1529332620,13.63,6.53,0.02,99.24,10.06,5
3.0,50911,2,1529332740,13.63,6.53,0.02,99.24,10.06,0
4.0,51549,2,1529332860,13.63,6.53,0.02,99.24,10.06,3
4.0,50271,1,1529333040,13.63,6.53,0.02,99.24,10.06,2
3.0,50523,2,1529333460,13.63,6.53,0.02,99.24,10.06,8
4.0,50911,2,1529333880,13.63,6.53,0.02,99.24,10.06,0
4.0,51548,2,1529334420,13.42,6.77,0.02,99.21,10.1,3
4.0,50263,1,1529335020,13.42,6.77,0.02,99.21,10.1,7
4.0,51547,2,1529335320,13.42,6.77,0.02,99.21,10.1,3
4.0,51549,2,1529336040,13.42,6.77,0.02,99.21,10.1,3
4.0,51198,1,1529336220,13.42,6.77,0.02,99.21,10.1,5
4.0,50234,1,1529336520,13.42,6.77,0.02,99.21,10.1,2
4.0,50911,1,1529336520,13.42,6.77,0.02,99.21,10.1,0
4.0,50238,2,1529336760,13.42,6.77,0.02,99.21,10.1,2
4.0,51088,1,1529337000,13.42,6.77,0.02,99.21,10.1,9
4.0,50263,2,1529337120,13.42,6.77,0.02,99.21,10.1,7
4.0,51548,2,1529337300,13.42,6.77,0.02,99.21,10.1,3
4.0,51547,2,1529337360,13.42,6.77,0.02,99.21,10.1,3
4.0,50914,1,1529337780,13.4,7.02,0.05,99.21,10.07,3
4.0,51550,2,1529338380,13.4,7.02,0.05,99.21,10.07,3
4.0,51548,2,1529338920,13.4,7.02,0.05,99.21,10.07,3
4.0,50240,2,1529339220,13.4,7.02,0.05,99.21,10.07,9
4.0,51547,2,1529339280,13.4,7.02,0.05,99.21,10.07,3
4.0,50675,2,1529339520,13.4,7.02,0.05,99.21,10.07,4
4.0,51087,2,1529339820,13.4,7.02,0.05,99.21,10.07,0
4.0,51549,2,1529339880,13.4,7.02,0.05,99.21,10.07,3
4.0,51548,2,1529339940,13.4,7.02,0.05,99.21,10.07,3
4.0,50913,1,1529340120,13.4,7.02,0.05,99.21,10.07,3
4.0,51547,2,1529341020,13.4,7.02,0.05,99.21,10.07,3
4.0,51549,2,1529341140,13.4,7.02,0.05,99.21,10.07,3
4.0,51550,2,1529341260,12.98,7.14,0.06,99.22,9.65,3
3.0,51087,1,1529342340,12.98,7.14,0.06,99.22,9.65,0
4.0,51548,2,1529342400,12.98,7.14,0.06,99.22,9.65,3
4.0,51549,2,1529342520,12.98,7.14,0.06,99.22,9.65,3
4.0,51086,1,1529342760,12.98,7.14,0.06,99.22,9.65,9
4.0,51550,2,1529342820,12.98,7.14,0.06,99.22,9.65,3
4.0,51203,1,1529342820,12.98,7.14,0.06,99.22,9.65,5
4.0,50911,2,1529342940,12.98,7.14,0.06,99.22,9.65,0
2.0,50910,2,1529343180,12.98,7.14,0.06,99.22,9.65,5
4.0,51549,2,1529343360,12.98,7.14,0.06,99.22,9.65,3
4.0,50240,1,1529343600,12.98,7.14,0.06,99.22,9.65,9
4.0,51547,2,1529344080,12.98,7.14,0.06,99.22,9.65,3
4.0,50914,1,1529344140,12.98,7.14,0.06,99.22,9.65,3
3.0,50908,1,1529345100,12.36,6.96,0.03,99.26,9.23,9
4.0,51547,2,1529346060,12.36,6.96,0.03,99.26,9.23,3
4.0,51549,2,1529346120,12.36,6.96,0.03,99.26,9.23,3
4.0,51548,2,1529346480,12.36,6.96,0.03,99.26,9.23,3
4.0,50843,1,1529346720,12.36,6.96,0.03,99.26,9.23,7
4.0,51550,2,1529346900,12.36,6.96,0.03,99.26,9.23,3
4.0,51547,2,1529347200,12.36,6.96,0.03,99.26,9.23,3
4.0,51548,2,1529347680,12.36,6.96,0.03,99.26,9.23,3
4.0,51549,2,1529348160,12.36,6.96,0.03,99.26,9.23,3
4.0,51548,2,1529348340,12.36,6.96,0.03,99.26,9.23,3
4.0,51547,2,1529348760,11.37,6.47,0.01,99.31,8.75,3
1.0,50692,2,1529350200,11.37,6.47,0.01,99.31,8.75,1
4.0,50676,2,1529351820,11.37,6.47,0.01,99.31,8.75,4
4.0,50911,2,1529352060,10.05,6.16,0.0,99.38,8.11,0
4.0,51548,2,1529352300,10.05,6.16,0.0,99.38,8.11,3
4.0,50268,2,1529352420,10.05,6.16,0.0,99.38,8.11,7
4.0,50692,2,1529352540,10.05,6.16,0.0,99.38,8.11,1
4.0,50911,2,1529354700,10.05,6.16,0.0,99.38,8.11,0
4.0,50841,1,1529354820,10.05,6.16,0.0,99.38,8.11,2
4.0,50349,1,1529355660,8.96,6.04,0.0,99.44,7.97,4
4.0,51549,2,1529355840,8.96,6.04,0.0,99.44,7.97,3
4.0,51548,2,1529356500,8.96,6.04,0.0,99.44,7.97,3
4.0,50911,2,1529356620,8.96,6.04,0.0,99.44,7.97,0
4.0,51547,2,1529356740,8.96,6.04,0.0,99.44,7.97,3
4.0,50349,1,1529356920,8.96,6.04,0.0,99.44,7.97,4
3.0,50266,2,1529356920,8.96,6.04,0.0,99.44,7.97,1
4.0,50349,1,1529357100,8.96,6.04,0.0,99.44,7.97,4
4.0,50349,2,1529357340,8.96,6.04,0.0,99.44,7.97,4
4.0,50267,2,1529357580,8.96,6.04,0.0,99.44,7.97,0
3.0,50909,2,1529357940,8.96,6.04,0.0,99.44,7.97,3
4.0,50911,2,1529358180,8.96,6.04,0.0,99.44,7.97,0
4.0,50266,1,1529358300,8.96,6.04,0.0,99.44,7.97,1
4.0,51550,2,1529359020,8.96,6.04,0.0,99.44,7.97,3
4.0,50911,2,1529360760,8.39,6.04,0.0,99.49,8.05,0
4.0,50911,2,1529362260,8.39,6.04,0.0,99.49,8.05,0
4.0,51548,2,1529364000,8.12,5.98,0.01,99.53,8.31,3
4.0,51547,2,1529364120,8.12,5.98,0.01,99.53,8.31,3
4.0,51549,2,1529364420,8.12,5.98,0.01,99.53,8.31,3
4.0,50349,2,1529364720,8.12,5.98,0.01,99.53,8.31,4
4.0,51548,2,1529366880,7.92,5.92,0.01,99.55,8.34,3
4.0,50913,1,1529367060,7.92,5.92,0.01,99.55,8.34,3
4.0,50912,2,1529367660,7.92,5.92,0.01,99.55,8.34,3
4.0,50349,2,1529367780,7.92,5.92,0.01,99.55,8.34,4
4.0,51548,2,1529383260,7.8,5.8,0.0,99.74,7.23,3
4.0,51550,2,1529388840,9.92,5.92,0.0,99.86,7.78,3
4.0,51548,2,1529389860,9.92,5.92,0.0,99.86,7.78,3
4.0,51548,2,1529390940,9.92,5.92,0.0,99.86,7.78,3
4.0,51547,2,1529391060,9.92,5.92,0.0,99.86,7.78,3
3.0,51549,2,1529392140,11.03,5.74,0.0,99.92,8.21,3
4.0,51548,2,1529392920,11.03,5.74,0.0,99.92,8.21,3
3.0,51549,2,1529393340,11.03,5.74,0.0,99.92,8.21,3
4.0,50338,2,1529393700,11.03,5.74,0.0,99.92,8.21,0
4.0,50692,2,1529394780,11.03,5.74,0.0,99.92,8.21,1
4.0,51548,2,1529395500,11.98,5.68,0.0,99.97,8.05,3
4.0,51356,2,1529395800,11.98,5.68,0.0,99.97,8.05,9
4.0,50315,2,1529396640,11.98,5.68,0.0,99.97,8.05,4
3.0,50630,1,1529397120,11.98,5.68,0.0,99.97,8.05,2
3.0,50914,1,1529397180,11.98,5.68,0.0,99.97,8.05,3
4.0,50910,2,1529397420,11.98,5.68,0.0,99.97,8.05,5
4.0,50676,2,1529398380,11.98,5.68,0.0,99.97,8.05,4
4.0,50349,1,1529398560,11.98,5.68,0.0,99.97,8.05,4
3.0,50315,1,1529398620,11.98,5.68,0.0,99.97,8.05,4
4.0,51548,2,1529398740,11.98,5.68,0.0,99.97,8.05,3
4.0,51547,2,1529398920,12.84,5.74,0.0,99.99,7.76,3
4.0,51550,2,1529399220,12.84,5.74,0.0,99.99,7.76,3
4.0,51549,2,1529399280,12.84,5.74,0.0,99.99,7.76,3
3.0,50349,2,1529399280,12.84,5.74,0.0,99.99,7.76,4
4.0,50911,2,1529399520,12.84,5.74,0.0,99.99,7.76,0
3.0,50264,1,1529399580,12.84,5.74,0.0,99.99,7.76,7
4.0,50238,2,1529399700,12.84,5.74,0.0,99.99,7.76,2
4.0,51550,2,1529399940,12.84,5.74,0.0,99.99,7.76,3
3.0,50238,1,1529400240,12.84,5.74,0.0,99.99,7.76,2
4.0,50263,2,1529400660,12.84,5.74,0.0,99.99,7.76,7
3.0,50911,2,1529400900,12.84,5.74,0.0,99.99,7.76,0
4.0,51548,2,1529401080,12.84,5.74,0.0,99.99,7.76,3
3.0,51547,2,1529401620,12.84,5.74,0.0,99.99,7.76,3
4.0,50230,2,1529401620,12.84,5.74,0.0,99.99,7.76,8
4.0,50349,2,1529401800,12.84,5.74,0.0,99.99,7.76,4
1.0,51088,2,1529401920,12.84,5.74,0.0,99.99,7.76,9
4.0,50912,1,1529402160,12.84,5.74,0.0,99.99,7.76,3
4.0,51549,2,1529402400,13.73,5.92,0.0,100.0,7.64,3
4.0,50316,1,1529402460,13.73,5.92,0.0,100.0,7.64,6
4.0,50269,1,1529402520,13.73,5.92,0.0,100.0,7.64,6
4.0,51356,1,1529402640,13.73,5.92,0.0,100.0,7.64,9
4.0,51088,1,1529402940,13.73,5.92,0.0,100.0,7.64,9
3.0,50676,1,1529403180,13.73,5.92,0.0,100.0,7.64,4
3.0,51199,2,1529403480,13.73,5.92,0.0,100.0,7.64,5
3.0,51086,1,1529403480,13.73,5.92,0.0,100.0,7.64,9
4.0,50264,2,1529403600,13.73,5.92,0.0,100.0,7.64,7
3.0,50911,2,1529403660,13.73,5.92,0.0,100.0,7.64,0
4.0,51550,2,1529403960,13.73,5.92,0.0,100.0,7.64,3
2.0,51547,2,1529404020,13.73,5.92,0.0,100.0,7.64,3
4.0,51549,2,1529404260,13.73,5.92,0.0,100.0,7.64,3
4.0,51200,2,1529404440,13.73,5.92,0.0,100.0,7.64,5
3.0,50238,1,1529404500,13.73,5.92,0.0,100.0,7.64,2
2.0,51547,2,1529404800,13.73,5.92,0.0,100.0,7.64,3
4.0,51199,1,1529404800,13.73,5.92,0.0,100.0,7.64,5
3.0,50908,1,1529405340,13.73,5.92,0.0,100.0,7.64,9
4.0,51548,2,1529405340,13.73,5.92,0.0,100.0,7.64,3
3.0,51198,1,1529405340,13.73,5.92,0.0,100.0,7.64,5
4.0,51549,2,1529405580,13.73,5.92,0.0,100.0,7.64,3
4.0,50911,2,1529405760,13.73,5.92,0.0,100.0,7.64,0
4.0,51547,2,1529405820,13.73,5.92,0.0,100.0,7.64,3
4.0,51087,1,1529406480,14.34,6.04,0.0,100.0,7.52,0
3.0,51202,1,1529407200,14.34,6.04,0.0,100.0,7.52,5
4.0,50338,2,1529407440,14.34,6.04,0.0,100.0,7.52,0
4.0,50911,2,1529407500,14.34,6.04,0.0,100.0,7.52,0
4.0,51200,1,1529407980,14.34,6.04,0.0,100.0,7.52,5
4.0,51549,2,1529408040,14.34,6.04,0.0,100.0,7.52,3
3.0,50269,1,1529408520,14.34,6.04,0.0,100.0,7.52,6
3.0,51088,1,1529408580,14.34,6.04,0.0,100.0,7.52,9
4.0,50908,2,1529408640,14.34,6.04,0.0,100.0,7.52,9
4.0,51201,2,1529408760,14.34,6.04,0.0,100.0,7.52,5
4.0,51548,2,1529408880,14.34,6.04,0.0,100.0,7.52,3
4.0,50240,1,1529408940,14.34,6.04,0.0,100.0,7.52,9
4.0,51203,2,1529409060,14.34,6.04,0.0,100.0,7.52,5
4.0,50316,2,1529409360,14.34,6.04,0.0,100.0,7.52,6
3.0,50911,2,1529409420,14.34,6.04,0.0,100.0,7.52,0
4.0,50263,2,1529409960,14.35,6.1,0.0,100.0,7.21,7
4.0,51547,2,1529410260,14.35,6.1,0.0,100.0,7.21,3
4.0,50841,1,1529410320,14.35,6.1,0.0,100.0,7.21,2
4.0,50267,2,1529410320,14.35,6.1,0.0,100.0,7.21,0
2.0,50909,1,1529410380,14.35,6.1,0.0,100.0,7.21,3
4.0,51198,1,1529410620,14.35,6.1,0.0,100.0,7.21,5
4.0,51088,2,1529410740,14.35,6.1,0.0,100.0,7.21,9
3.0,50261,1,1529410920,14.35,6.1,0.0,100.0,7.21,8
4.0,51548,2,1529411340,14.35,6.1,0.0,100.0,7.21,3
4.0,50338,2,1529411340,14.35,6.1,0.0,100.0,7.21,0
4.0,51549,2,1529412060,14.35,6.1,0.0,100.0,7.21,3
3.0,50910,1,1529412300,14.35,6.1,0.0,100.0,7.21,5
4.0,50269,2,1529412300,14.35,6.1,0.0,100.0,7.21,6
4.0,50269,2,1529412360,14.35,6.1,0.0,100.0,7.21,6
4.0,51356,1,1529412420,14.35,6.1,0.0,100.0,7.21,9
3.0,51202,2,1529412780,14.35,6.1,0.0,100.0,7.21,5
4.0,50349,2,1529414220,14.29,6.16,0.0,100.0,6.79,4
4.0,51088,2,1529414340,14.29,6.16,0.0,100.0,6.79,9
4.0,51548,2,1529414340,14.29,6.16,0.0,100.0,6.79,3
4.0,51086,2,1529414400,14.29,6.16,0.0,100.0,6.79,9
3.0,51087,2,1529414880,14.29,6.16,0.0,100.0,6.79,0
3.0,50261,1,1529415120,14.29,6.16,0.0,100.0,6.79,8
4.0,51088,1,1529415240,14.29,6.16,0.0,100.0,6.79,9
4.0,50268,2,1529416440,14.29,6.16,0.0,100.0,6.79,7
4.0,51547,2,1529416500,14.29,6.16,0.0,100.0,6.79,3
4.0,51548,2,1529416740,14.29,6.16,0.0,100.0,6.79,3
4.0,50338,2,1529417160,14.2,6.16,0.0,99.99,6.25,0
3.0,51356,1,1529417280,14.2,6.16,0.0,99.99,6.25,9
4.0,50908,1,1529417340,14.2,6.16,0.0,99.99,6.25,9
4.0,50264,2,1529417460,14.2,6.16,0.0,99.99,6.25,7
4.0,50263,1,1529417640,14.2,6.16,0.0,99.99,6.25,7
4.0,51548,2,1529418360,14.2,6.16,0.0,99.99,6.25,3
4.0,50230,2,1529418480,14.2,6.16,0.0,99.99,6.25,8
4.0,50910,2,1529418720,14.2,6.16,0.0,99.99,6.25,5
4.0,51547,2,1529418780,14.2,6.16,0.0,99.99,6.25,3
4.0,51550,2,1529418840,14.2,6.16,0.0,99.99,6.25,3
3.0,51198,1,1529418900,14.2,6.16,0.0,99.99,6.25,5
4.0,51198,2,1529419080,14.2,6.16,0.0,99.99,6.25,5
3.0,50238,1,1529419140,14.2,6.16,0.0,99.99,6.25,2
4.0,51199,1,1529419200,14.2,6.16,0.0,99.99,6.25,5
4.0,50266,1,1529419200,14.2,6.16,0.0,99.99,6.25,1
4.0,51549,2,1529419260,14.2,6.16,0.0,99.99,6.25,3
4.0,50271,1,1529419320,14.2,6.16,0.0,99.99,6.25,2
3.0,50263,1,1529420040,14.2,6.16,0.0,99.99,6.25,7
3.0,50911,2,1529420340,14.2,6.16,0.0,99.99,6.25,0
4.0,50523,1,1529420580,13.97,6.16,0.0,99.97,5.4,8
4.0,51548,2,1529420580,13.97,6.16,0.0,99.97,5.4,3
4.0,51202,1,1529420880,13.97,6.16,0.0,99.97,5.4,5
4.0,51547,2,1529421060,13.97,6.16,0.0,99.97,5.4,3
2.0,50911,1,1529421180,13.97,6.16,0.0,99.97,5.4,0
4.0,51549,2,1529421540,13.97,6.16,0.0,99.97,5.4,3
3.0,50522,1,1529422380,13.97,6.16,0.0,99.97,5.4,8
3.0,50349,2,1529422440,13.97,6.16,0.0,99.97,5.4,4
3.0,50522,2,1529422440,13.97,6.16,0.0,99.97,5.4,8
3.0,51550,2,1529422560,13.97,6.16,0.0,99.97,5.4,3
3.0,50522,1,1529422560,13.97,6.16,0.0,99.97,5.4,8
4.0,50349,1,1529422740,13.97,6.16,0.0,99.97,5.4,4
4.0,51548,2,1529422860,13.97,6.16,0.0,99.97,5.4,3
4.0,51549,2,1529423040,13.97,6.16,0.0,99.97,5.4,3
4.0,51199,2,1529423220,13.97,6.16,0.0,99.97,5.4,5
4.0,50911,2,1529423280,13.97,6.16,0.0,99.97,5.4,0
4.0,51547,2,1529423460,13.97,6.16,0.0,99.97,5.4,3
4.0,51203,1,1529423820,13.97,6.16,0.0,99.97,5.4,5
4.0,50268,1,1529423940,13.97,6.16,0.0,99.97,5.4,7
4.0,50268,2,1529424000,13.74,6.16,0.0,99.95,4.59,7
2.0,51548,2,1529424000,13.74,6.16,0.0,99.95,4.59,3
4.0,51550,2,1529424240,13.74,6.16,0.0,99.95,4.59,3
4.0,50240,1,1529424900,13.74,6.16,0.0,99.95,4.59,9
4.0,51547,2,1529425080,13.74,6.16,0.0,99.95,4.59,3
4.0,51087,2,1529425260,13.74,6.16,0.0,99.95,4.59,0
4.0,51548,2,1529425980,13.74,6.16,0.0,99.95,4.59,3
4.0,51550,2,1529426040,13.74,6.16,0.0,99.95,4.59,3
2.0,50234,2,1529426220,13.74,6.16,0.0,99.95,4.59,2
4.0,50263,1,1529427240,13.74,6.16,0.0,99.95,4.59,7
4.0,50349,2,1529427780,13.3,6.23,0.02,99.91,3.67,4
4.0,51547,2,1529427840,13.3,6.23,0.02,99.91,3.67,3
4.0,51549,2,1529427960,13.3,6.23,0.02,99.91,3.67,3
4.0,51201,2,1529428200,13.3,6.23,0.02,99.91,3.67,5
4.0,51548,3,1529428620,13.3,6.23,0.02,99.91,3.67,3
4.0,51548,2,1529428860,13.3,6.23,0.02,99.91,3.67,3
4.0,50908,1,1529429460,13.3,6.23,0.02,99.91,3.67,9
4.0,50263,1,1529429520,13.3,6.23,0.02,99.91,3.67,7
4.0,51547,2,1529429760,13.3,6.23,0.02,99.91,3.67,3
3.0,51550,1,1529430060,13.3,6.23,0.02,99.91,3.67,3
4.0,51548,2,1529430180,13.3,6.23,0.02,99.91,3.67,3
3.0,50911,2,1529431980,12.76,6.47,0.36,99.87,2.86,0
4.0,51550,2,1529432280,12.76,6.47,0.36,99.87,2.86,3
4.0,50271,2,1529432700,12.76,6.47,0.36,99.87,2.86,2
4.0,51087,1,1529432700,12.76,6.47,0.36,99.87,2.86,0
4.0,51547,2,1529432760,12.76,6.47,0.36,99.87,2.86,3
4.0,50840,1,1529432940,12.76,6.47,0.36,99.87,2.86,1
4.0,50349,2,1529434740,12.76,6.47,0.36,99.87,2.86,4
4.0,51549,2,1529434980,11.72,6.96,0.79,99.87,2.04,3
4.0,50914,1,1529437020,11.72,6.96,0.79,99.87,2.04,3
4.0,50913,1,1529437200,11.72,6.96,0.79,99.87,2.04,3
4.0,50676,2,1529438220,11.72,6.96,0.79,99.87,2.04,4
4.0,50911,2,1529438760,10.7,7.14,0.95,99.85,1.31,0
4.0,51547,2,1529438820,10.7,7.14,0.95,99.85,1.31,3
4.0,50349,2,1529439060,10.7,7.14,0.95,99.85,1.31,4
4.0,50240,2,1529440440,10.7,7.14,0.95,99.85,1.31,9
4.0,51088,2,1529441880,10.7,7.14,0.95,99.85,1.31,9
3.0,50266,2,1529442480,10.12,7.08,1.1,99.79,1.04,1
4.0,51547,2,1529443200,10.12,7.08,1.1,99.79,1.04,3
4.0,50269,2,1529443380,10.12,7.08,1.1,99.79,1.04,6
4.0,50841,1,1529443920,10.12,7.08,1.1,99.79,1.04,2
4.0,50841,2,1529444040,10.12,7.08,1.1,99.79,1.04,2
4.0,50349,2,1529444880,10.12,7.08,1.1,99.79,1.04,4
4.0,51547,2,1529445360,10.12,7.08,1.1,99.79,1.04,3
4.0,51549,2,1529446200,9.79,6.96,1.21,99.69,1.78,3
4.0,51548,2,1529446320,9.79,6.96,1.21,99.69,1.78,3
4.0,51547,2,1529446740,9.79,6.96,1.21,99.69,1.78,3
4.0,50911,2,1529447220,9.79,6.96,1.21,99.69,1.78,0
4.0,51548,2,1529447520,9.79,6.96,1.21,99.69,1.78,3
4.0,50911,2,1529448060,9.79,6.96,1.21,99.69,1.78,0
4.0,50692,2,1529448600,9.79,6.96,1.21,99.69,1.78,1
4.0,50268,2,1529448720,9.79,6.96,1.21,99.69,1.78,7
4.0,51547,2,1529449440,9.44,6.9,1.08,99.56,3.15,3
4.0,51548,2,1529449620,9.44,6.9,1.08,99.56,3.15,3
4.0,50911,2,1529450460,9.44,6.9,1.08,99.56,3.15,0
4.0,50349,2,1529451000,9.44,6.9,1.08,99.56,3.15,4
4.0,50692,2,1529451540,9.44,6.9,1.08,99.56,3.15,1
4.0,50909,1,1529452380,9.44,6.9,1.08,99.56,3.15,3
4.0,51548,2,1529452380,9.44,6.9,1.08,99.56,3.15,3
4.0,50349,2,1529456340,9.24,6.96,1.31,99.45,4.24,4
4.0,50349,2,1529457420,9.21,7.02,1.27,99.34,4.62,4
4.0,51547,2,1529458500,9.21,7.02,1.27,99.34,4.62,3
4.0,51547,2,1529458560,9.21,7.02,1.27,99.34,4.62,3
4.0,50911,2,1529462940,9.3,7.08,1.26,99.23,4.53,0
4.0,50269,2,1529467320,9.34,7.2,1.49,99.13,4.18,6
4.0,51548,2,1529469000,9.34,7.2,1.49,99.13,4.18,3
3.0,50271,2,1529469900,9.34,7.2,1.49,99.13,4.18,2
4.0,51548,2,1529473380,9.58,7.26,0.64,99.14,3.71,3
4.0,51547,2,1529473800,9.58,7.26,0.64,99.14,3.71,3
4.0,51550,3,1529474820,9.8,7.32,0.37,99.18,3.86,3
4.0,51549,2,1529475000,9.8,7.32,0.37,99.18,3.86,3
4.0,51548,2,1529477460,9.8,7.32,0.37,99.18,3.86,3
4.0,50911,2,1529479020,9.9,7.2,0.24,99.28,4.89,0
4.0,50910,2,1529479200,9.9,7.2,0.24,99.28,4.89,5
4.0,51547,2,1529479560,9.9,7.2,0.24,99.28,4.89,3
4.0,51548,2,1529479740,9.9,7.2,0.24,99.28,4.89,3
